opinion_id	cite	status	kind	fn_count	note
2015	40 N.D. 542	NO_FOOTNOTES		0	
2016	40 N.D. 415	NO_FOOTNOTES		0	
2017	40 N.D. 515	NO_FOOTNOTES		0	
2018	40 N.D. 487	NO_FOOTNOTES		0	
2019	40 N.D. 571	NO_FOOTNOTES		0	
2020	43 N.D. 521	NO_FOOTNOTES		0	
2021	41 N.D. 55	NO_FOOTNOTES		0	
2022	39 N.D. 630	NO_FOOTNOTES		0	
2023	41 N.D. 18	NO_FOOTNOTES		0	
2024	41 N.D. 172	NO_FOOTNOTES		0	
2025	41 N.D. 63	NO_FOOTNOTES		0	
2026	41 N.D. 137	NO_FOOTNOTES		0	
2027	41 N.D. 163	NO_FOOTNOTES		0	
2028	41 N.D. 94	NO_FOOTNOTES		0	
2029	41 N.D. 193	NO_FOOTNOTES		0	
2030	41 N.D. 155	NO_FOOTNOTES		0	
2031	41 N.D. 203	NO_FOOTNOTES		0	
2032	41 N.D. 142	NO_FOOTNOTES		0	
2033	41 N.D. 167	NO_FOOTNOTES		0	
2034	41 N.D. 111	NO_FOOTNOTES		0	
2035	41 N.D. 85	NO_FOOTNOTES		0	
2036	41 N.D. 187	NO_FOOTNOTES		0	
2037	41 N.D. 242	NO_FOOTNOTES		0	
2038	41 N.D. 351	NO_FOOTNOTES		0	
2039	41 N.D. 220	NO_FOOTNOTES		0	
2040	41 N.D. 381	NO_FOOTNOTES		0	
2041	41 N.D. 399	NO_FOOTNOTES		0	
2042	41 N.D. 253	NO_FOOTNOTES		0	
2043	41 N.D. 211	NO_FOOTNOTES		0	
2044	41 N.D. 345	NO_FOOTNOTES		0	
2045	41 N.D. 365	NO_FOOTNOTES		0	
2046	41 N.D. 269	NO_FOOTNOTES		0	
2047	41 N.D. 260	NO_FOOTNOTES		0	
2048	41 N.D. 548	NO_FOOTNOTES		0	
2049	41 N.D. 176	NO_FOOTNOTES		0	
2050	41 N.D. 330	NO_FOOTNOTES		0	
2051	41 N.D. 395	NO_FOOTNOTES		0	
2052	41 N.D. 375	NO_FOOTNOTES		0	
2053	44 N.D. 105	NO_FOOTNOTES		0	
2054	41 N.D. 389	NO_FOOTNOTES		0	
2055	41 N.D. 361	NO_FOOTNOTES		0	
2056	41 N.D. 404	NO_FOOTNOTES		0	
2057	41 N.D. 385	NO_FOOTNOTES		0	
2058	41 N.D. 251	NO_FOOTNOTES		0	
2059	41 N.D. 393	NO_FOOTNOTES		0	
2060	44 N.D. 98	NO_FOOTNOTES		0	
2061	41 N.D. 494	NO_FOOTNOTES		0	
2062	41 N.D. 506	NO_FOOTNOTES		0	
2063	41 N.D. 449	NO_FOOTNOTES		0	
2064	44 N.D. 459	NO_FOOTNOTES		0	
2065	41 N.D. 209	NO_FOOTNOTES		0	
2066	41 N.D. 301	NO_FOOTNOTES		0	
2067	41 N.D. 566	NO_FOOTNOTES		0	
2068	41 N.D. 537	NO_FOOTNOTES		0	
2069	41 N.D. 561	NO_FOOTNOTES		0	
2070	41 N.D. 408	NO_FOOTNOTES		0	
2071	41 N.D. 485	NO_FOOTNOTES		0	
2072	41 N.D. 442	NO_FOOTNOTES		0	
2073	41 N.D. 482	NO_FOOTNOTES		0	
2074	41 N.D. 534	NO_FOOTNOTES		0	
2075	41 N.D. 599	NO_FOOTNOTES		0	
2076	41 N.D. 587	NO_FOOTNOTES		0	
2077	41 N.D. 647	NO_FOOTNOTES		0	
2078	41 N.D. 490	NO_FOOTNOTES		0	
2079	42 N.D. 1	NO_FOOTNOTES		0	
2080	42 N.D. 5	NO_FOOTNOTES		0	
2081	41 N.D. 577	NO_FOOTNOTES		0	
2082	41 N.D. 316	NO_FOOTNOTES		0	
2083	41 N.D. 624	NO_FOOTNOTES		0	
2084	41 N.D. 645	NO_FOOTNOTES		0	
2085	41 N.D. 640	NO_FOOTNOTES		0	
2086	41 N.D. 614	NO_FOOTNOTES		0	
2087	42 N.D. 10	NO_FOOTNOTES		0	
2088	41 N.D. 620	NO_FOOTNOTES		0	
2089	44 N.D. 111	NO_FOOTNOTES		0	
2090	42 N.D. 198	NO_FOOTNOTES		0	
2091	43 N.D. 536	NO_FOOTNOTES		0	
2092	41 N.D. 418	NO_FOOTNOTES		0	
2093	42 N.D. 48	NO_FOOTNOTES		0	
2094	42 N.D. 179	NO_FOOTNOTES		0	
2095	42 N.D. 83	NO_FOOTNOTES		0	
2096	42 N.D. 178	NO_FOOTNOTES		0	
2097	42 N.D. 12	NO_FOOTNOTES		0	
2098	42 N.D. 149	NO_FOOTNOTES		0	
2099	42 N.D. 145	NO_FOOTNOTES		0	
2100	42 N.D. 30	NO_FOOTNOTES		0	
2101	42 N.D. 35	NO_FOOTNOTES		0	
2102	42 N.D. 18	NO_FOOTNOTES		0	
2103	42 N.D. 154	NO_FOOTNOTES		0	
2104	42 N.D. 133	NO_FOOTNOTES		0	
2105	44 N.D. 114	NO_FOOTNOTES		0	
2106	42 N.D. 124	NO_FOOTNOTES		0	
2107	42 N.D. 25	NO_FOOTNOTES		0	
2108	41 N.D. 530	NO_FOOTNOTES		0	
2109	41 N.D. 471	NO_FOOTNOTES		0	
2110	41 N.D. 542	NO_FOOTNOTES		0	
2111	41 N.D. 514	NO_FOOTNOTES		0	
2112	41 N.D. 518	NO_FOOTNOTES		0	
2113	42 N.D. 206	NO_FOOTNOTES		0	
2114	42 N.D. 204	NO_FOOTNOTES		0	
2115	42 N.D. 44	NO_FOOTNOTES		0	
2116	42 N.D. 119	NO_FOOTNOTES		0	
2117	42 N.D. 93	NO_FOOTNOTES		0	
2118	41 N.D. 628	NO_FOOTNOTES		0	
2119	42 N.D. 170	NO_FOOTNOTES		0	
2120	43 N.D. 556	MISSING	lettered	0	a1  Reversed 250 U. S. –, 39 Sup. Ct. 502, 63 L. Ed. –.
2121	42 N.D. 81	NO_FOOTNOTES		0	
2122	42 N.D. 71	NO_FOOTNOTES		0	
2123	42 N.D. 87	NO_FOOTNOTES		0	
2124	42 N.D. 194	NO_FOOTNOTES		0	
2125	41 N.D. 473	NO_FOOTNOTES		0	
2126	41 N.D. 276	NO_FOOTNOTES		0	
2127	42 N.D. 76	NO_FOOTNOTES		0	
2128	44 N.D. 199	NO_FOOTNOTES		0	
2129	42 N.D. 142	NO_FOOTNOTES		0	
2130	42 N.D. 52	NO_FOOTNOTES		0	
2131	42 N.D. 319	NO_FOOTNOTES		0	
2132	42 N.D. 253	NO_FOOTNOTES		0	
2133	42 N.D. 68	NO_FOOTNOTES		0	
2134	44 N.D. 126	NO_FOOTNOTES		0	
2135	42 N.D. 221	NO_FOOTNOTES		0	
2136	42 N.D. 216	NO_FOOTNOTES		0	
2137	42 N.D. 218	NO_FOOTNOTES		0	
2138	42 N.D. 324	NO_FOOTNOTES		0	
2139	42 N.D. 96	NO_FOOTNOTES		0	
2140	42 N.D. 227	NO_FOOTNOTES		0	
2141	42 N.D. 613	NO_FOOTNOTES		0	
2142	42 N.D. 622	NO_FOOTNOTES		0	
2143	44 N.D. 205	NO_FOOTNOTES		0	
2144	42 N.D. 102	NO_FOOTNOTES		0	
2145	42 N.D. 107	NO_FOOTNOTES		0	
2146	42 N.D. 255	NO_FOOTNOTES		0	
2147	43 N.D. 33	NO_FOOTNOTES		0	
2148	42 N.D. 241	NO_FOOTNOTES		0	
2149	42 N.D. 641	MISSING	numbered	1	1  153 N. W. 461.
2150	42 N.D. 269	NO_FOOTNOTES		0	
2151	42 N.D. 229	NO_FOOTNOTES		0	
2152	43 N.D. 1	NO_FOOTNOTES		0	
2153	42 N.D. 264	NO_FOOTNOTES		0	
2154	43 N.D. 21	NO_FOOTNOTES		0	
2155	44 N.D. 225	NO_FOOTNOTES		0	
2156	43 N.D. 57	NO_FOOTNOTES		0	
2157	43 N.D. 15	NO_FOOTNOTES		0	
2158	43 N.D. 12	NO_FOOTNOTES		0	
2159	43 N.D. 43	NO_FOOTNOTES		0	
2160	43 N.D. 66	NO_FOOTNOTES		0	
2161	42 N.D. 330	NO_FOOTNOTES		0	
2162	42 N.D. 617	NO_FOOTNOTES		0	
2163	42 N.D. 246	NO_FOOTNOTES		0	
2164	43 N.D. 46	NO_FOOTNOTES		0	
2165	42 N.D. 607	NO_FOOTNOTES		0	
2166	44 N.D. 210	NO_FOOTNOTES		0	
2167	44 N.D. 250	NO_FOOTNOTES		0	
2168	44 N.D. 249	NO_FOOTNOTES		0	
2169	44 N.D. 250	NO_FOOTNOTES		0	
2170	44 N.D. 248	NO_FOOTNOTES		0	
2171	44 N.D. 247	NO_FOOTNOTES		0	
2172	44 N.D. 246	NO_FOOTNOTES		0	
2173	42 N.D. 377	NO_FOOTNOTES		0	
2174	42 N.D. 445	NO_FOOTNOTES		0	
2175	42 N.D. 464	NO_FOOTNOTES		0	
2176	42 N.D. 428	NO_FOOTNOTES		0	
2177	42 N.D. 455	NO_FOOTNOTES		0	
2178	42 N.D. 417	NO_FOOTNOTES		0	
2179	42 N.D. 389	NO_FOOTNOTES		0	
2180	42 N.D. 441	NO_FOOTNOTES		0	
2181	44 N.D. 536	NO_FOOTNOTES		0	
2182	42 N.D. 575	NO_FOOTNOTES		0	
2183	42 N.D. 472	NO_FOOTNOTES		0	
2184	42 N.D. 483	NO_FOOTNOTES		0	
2185	42 N.D. 213	NO_FOOTNOTES		0	
2186	42 N.D. 495	NO_FOOTNOTES		0	
2187	42 N.D. 449	NO_FOOTNOTES		0	
2188	42 N.D. 498	NO_FOOTNOTES		0	
2189	42 N.D. 503	NO_FOOTNOTES		0	
2190	43 N.D. 72	NO_FOOTNOTES		0	
2191	42 N.D. 523	NO_FOOTNOTES		0	
2192	42 N.D. 306	NO_FOOTNOTES		0	
2193	42 N.D. 397	NO_FOOTNOTES		0	
2194	42 N.D. 332	NO_FOOTNOTES		0	
2195	42 N.D. 550	NO_FOOTNOTES		0	
2196	42 N.D. 517	NO_FOOTNOTES		0	
2197	42 N.D. 461	NO_FOOTNOTES		0	
2198	44 N.D. 256	NO_FOOTNOTES		0	
2199	42 N.D. 411	NO_FOOTNOTES		0	
2200	43 N.D. 291	NO_FOOTNOTES		0	
2201	42 N.D. 405	NO_FOOTNOTES		0	
2202	43 N.D. 279	NO_FOOTNOTES		0	
2203	43 N.D. 172	NO_FOOTNOTES		0	
2204	42 N.D. 470	NO_FOOTNOTES		0	
2205	42 N.D. 509	NO_FOOTNOTES		0	
2206	43 N.D. 191	NO_FOOTNOTES		0	
2207	42 N.D. 630	NO_FOOTNOTES		0	
2208	43 N.D. 260	NO_FOOTNOTES		0	
2209	43 N.D. 314	NO_FOOTNOTES		0	
2210	43 N.D. 76	NO_FOOTNOTES		0	
2211	43 N.D. 114	NO_FOOTNOTES		0	
2212	43 N.D. 212	NO_FOOTNOTES		0	
2213	43 N.D. 109	NO_FOOTNOTES		0	
2214	42 N.D. 542	NO_FOOTNOTES		0	
2215	43 N.D. 219	NO_FOOTNOTES		0	
2216	43 N.D. 118	NO_FOOTNOTES		0	
2217	43 N.D. 178	NO_FOOTNOTES		0	
2218	42 N.D. 535	NO_FOOTNOTES		0	
2219	43 N.D. 135	NO_FOOTNOTES		0	
2220	43 N.D. 253	NO_FOOTNOTES		0	
2221	44 N.D. 269	NO_FOOTNOTES		0	
2222	43 N.D. 156	MISSING	numbered	1	1  Note.-Appellant states that Ransom county petition for drain was filed May 28
2223	43 N.D. 284	NO_FOOTNOTES		0	
2224	42 N.D. 599	NO_FOOTNOTES		0	
2225	43 N.D. 326	NO_FOOTNOTES		0	
2226	43 N.D. 328	NO_FOOTNOTES		0	
2227	43 N.D. 231	NO_FOOTNOTES		0	
2228	42 N.D. 360	MISSING	numbered	1	1  Received for publication December 12, 1919.
2229	43 N.D. 150	NO_FOOTNOTES		0	
2230	43 N.D. 127	NO_FOOTNOTES		0	
2231	43 N.D. 375	NO_FOOTNOTES		0	
2232	43 N.D. 237	NO_FOOTNOTES		0	
2233	43 N.D. 99	NO_FOOTNOTES		0	
2234	43 N.D. 298	NO_FOOTNOTES		0	
2235	44 N.D. 259	NO_FOOTNOTES		0	
2236	43 N.D. 247	NO_FOOTNOTES		0	
2237	43 N.D. 420	NO_FOOTNOTES		0	
2238	44 N.D. 291	NO_FOOTNOTES		0	
2239	43 N.D. 378	NO_FOOTNOTES		0	
2240	44 N.D. 251	NO_FOOTNOTES		0	
2241	43 N.D. 360	NO_FOOTNOTES		0	
2242	43 N.D. 61	NO_FOOTNOTES		0	
2243	43 N.D. 401	NO_FOOTNOTES		0	
2244	43 N.D. 379	NO_FOOTNOTES		0	
2245	43 N.D. 416	NO_FOOTNOTES		0	
2246	43 N.D. 395	NO_FOOTNOTES		0	
2247	43 N.D. 382	NO_FOOTNOTES		0	
2248	43 N.D. 346	NO_FOOTNOTES		0	
2249	43 N.D. 355	NO_FOOTNOTES		0	
2250	44 N.D. 280	NO_FOOTNOTES		0	
2251	43 N.D. 371	NO_FOOTNOTES		0	
2252	44 N.D. 306	NO_FOOTNOTES		0	
2253	44 N.D. 557	NO_FOOTNOTES		0	
2254	43 N.D. 388	NO_FOOTNOTES		0	
2255	43 N.D. 441	NO_FOOTNOTES		0	
2256	43 N.D. 503	NO_FOOTNOTES		0	
2257	43 N.D. 455	NO_FOOTNOTES		0	
2258	44 N.D. 363	NO_FOOTNOTES		0	
2259	43 N.D. 366	NO_FOOTNOTES		0	
2260	43 N.D. 433	NO_FOOTNOTES		0	
2261	43 N.D. 437	NO_FOOTNOTES		0	
2262	43 N.D. 408	NO_FOOTNOTES		0	
2263	44 N.D. 550	NO_FOOTNOTES		0	
2264	44 N.D. 336	NO_FOOTNOTES		0	
2265	43 N.D. 495	NO_FOOTNOTES		0	
2266	44 N.D. 299	NO_FOOTNOTES		0	
2267	43 N.D. 446	NO_FOOTNOTES		0	
2268	43 N.D. 422	NO_FOOTNOTES		0	
2269	43 N.D. 333	NO_FOOTNOTES		0	
2270	43 N.D. 483	NO_FOOTNOTES		0	
2271	43 N.D. 619	NO_FOOTNOTES		0	
2272	44 N.D. 1	NO_FOOTNOTES		0	
2273	44 N.D. 353	NO_FOOTNOTES		0	
2274	44 N.D. 343	NO_FOOTNOTES		0	
2275	44 N.D. 5	NO_FOOTNOTES		0	
2276	43 N.D. 426	NO_FOOTNOTES		0	
2277	43 N.D. 480	NO_FOOTNOTES		0	
2278	43 N.D. 460	NO_FOOTNOTES		0	
2279	43 N.D. 509	NO_FOOTNOTES		0	
2280	44 N.D. 572	NO_FOOTNOTES		0	
2281	44 N.D. 348	NO_FOOTNOTES		0	
2282	43 N.D. 466	NO_FOOTNOTES		0	
2283	44 N.D. 609	NO_FOOTNOTES		0	
2284	45 N.D. 92	NO_FOOTNOTES		0	
2285	44 N.D. 376	NO_FOOTNOTES		0	
2286	44 N.D. 20	NO_FOOTNOTES		0	
2287	44 N.D. 395	MISSING	lettered	0	a1  Judgment affirmed 252 U. S. ---, 40 Sup. Ct. 499, 64 L. Ed. ---.
2288	45 N.D. 1	NO_FOOTNOTES		0	
2289	44 N.D. 644	NO_FOOTNOTES		0	
2290	43 N.D. 628	NO_FOOTNOTES		0	
2291	44 N.D. 449	NO_FOOTNOTES		0	
2292	45 N.D. 19	NO_FOOTNOTES		0	
2293	44 N.D. 598	NO_FOOTNOTES		0	
2294	44 N.D. 430	NO_FOOTNOTES		0	
2295	45 N.D. 11	NO_FOOTNOTES		0	
2296	44 N.D. 36	NO_FOOTNOTES		0	
2297	44 N.D. 83	NO_FOOTNOTES		0	
2298	45 N.D. 76	NO_FOOTNOTES		0	
2299	44 N.D. 51	NO_FOOTNOTES		0	
2300	44 N.D. 587	NO_FOOTNOTES		0	
2301	44 N.D. 86	NO_FOOTNOTES		0	
2302	44 N.D. 45	NO_FOOTNOTES		0	
2303	43 N.D. 199	NO_FOOTNOTES		0	
2304	44 N.D. 614	NO_FOOTNOTES		0	
2305	45 N.D. 112	NO_FOOTNOTES		0	
2306	44 N.D. 604	NO_FOOTNOTES		0	
2307	45 N.D. 107	NO_FOOTNOTES		0	
2308	45 N.D. 98	NO_FOOTNOTES		0	
2309	43 N.D. 638	NO_FOOTNOTES		0	
2310	44 N.D. 89	NO_FOOTNOTES		0	
2311	45 N.D. 101	NO_FOOTNOTES		0	
2312	45 N.D. 7	NO_FOOTNOTES		0	
2313	46 N.D. 247	NO_FOOTNOTES		0	
2314	46 N.D. 251	NO_FOOTNOTES		0	
2315	44 N.D. 367	NO_FOOTNOTES		0	
2316	46 N.D. 297	NO_FOOTNOTES		0	
2317	45 N.D. 224	NO_FOOTNOTES		0	
2318	44 N.D. 76	NO_FOOTNOTES		0	
2319	45 N.D. 115	NO_FOOTNOTES		0	
2320	45 N.D. 119	NO_FOOTNOTES		0	
2321	46 N.D. 271	NO_FOOTNOTES		0	
2322	46 N.D. 294	NO_FOOTNOTES		0	
2323	46 N.D. 273	NO_FOOTNOTES		0	
2324	44 N.D. 438	NO_FOOTNOTES		0	
2325	46 N.D. 268	NO_FOOTNOTES		0	
2326	45 N.D. 158	NO_FOOTNOTES		0	
2327	45 N.D. 133	NO_FOOTNOTES		0	
2328	45 N.D. 150	NO_FOOTNOTES		0	
2329	44 N.D. 33	NO_FOOTNOTES		0	
2330	44 N.D. 12	NO_FOOTNOTES		0	
2331	42 N.D. 346	NO_FOOTNOTES		0	
2332	45 N.D. 33	MISSING	numbered	2	1  Reported in full in the Southwestern Reporter; reported as a memorandum decis
2333	45 N.D. 173	NO_FOOTNOTES		0	
2334	45 N.D. 181	NO_FOOTNOTES		0	
2335	45 N.D. 251	NO_FOOTNOTES		0	
2336	45 N.D. 210	NO_FOOTNOTES		0	
2337	46 N.D. 300	NO_FOOTNOTES		0	
2338	45 N.D. 269	NO_FOOTNOTES		0	
2339	45 N.D. 273	NO_FOOTNOTES		0	
2340	49 N.D. 1	NO_FOOTNOTES		0	
2341	45 N.D. 26	NO_FOOTNOTES		0	
2342	45 N.D. 330	NO_FOOTNOTES		0	
2343	46 N.D. 303	NO_FOOTNOTES		0	
2344	46 N.D. 462	NO_FOOTNOTES		0	
2345	45 N.D. 182	MISSING	numbered	2	1  177 N. W. 103.  2  177 N. W. 451.
2346	45 N.D. 209	NO_FOOTNOTES		0	
2347	42 N.D. 431	NO_FOOTNOTES		0	
2348	44 N.D. 389	NO_FOOTNOTES		0	
2349	44 N.D. 9	NO_FOOTNOTES		0	
2350	44 N.D. 71	NO_FOOTNOTES		0	
2351	44 N.D. 95	NO_FOOTNOTES		0	
2352	45 N.D. 376	NO_FOOTNOTES		0	
2353	45 N.D. 279	NO_FOOTNOTES		0	
2354	45 N.D. 349	NO_FOOTNOTES		0	
2355	45 N.D. 341	NO_FOOTNOTES		0	
2356	45 N.D. 369	NO_FOOTNOTES		0	
2357	45 N.D. 357	NO_FOOTNOTES		0	
2358	45 N.D. 362	NO_FOOTNOTES		0	
2359	45 N.D. 81	NO_FOOTNOTES		0	
2360	45 N.D. 641	NO_FOOTNOTES		0	
2361	45 N.D. 287	NO_FOOTNOTES		0	
2362	45 N.D. 384	NO_FOOTNOTES		0	
2363	45 N.D. 423	NO_FOOTNOTES		0	
2364	45 N.D. 396	NO_FOOTNOTES		0	
2365	45 N.D. 464	NO_FOOTNOTES		0	
2366	45 N.D. 468	NO_FOOTNOTES		0	
2367	45 N.D. 406	NO_FOOTNOTES		0	
2368	45 N.D. 401	NO_FOOTNOTES		0	
2369	45 N.D. 419	NO_FOOTNOTES		0	
2370	45 N.D. 390	NO_FOOTNOTES		0	
2371	45 N.D. 239	NO_FOOTNOTES		0	
2372	45 N.D. 530	NO_FOOTNOTES		0	
2373	45 N.D. 415	NO_FOOTNOTES		0	
2374	45 N.D. 489	NO_FOOTNOTES		0	
2375	45 N.D. 499	NO_FOOTNOTES		0	
2376	45 N.D. 532	NO_FOOTNOTES		0	
2377	45 N.D. 524	NO_FOOTNOTES		0	
2378	45 N.D. 430	NO_FOOTNOTES		0	
2379	45 N.D. 613	NO_FOOTNOTES		0	
2380	45 N.D. 482	NO_FOOTNOTES		0	
2381	45 N.D. 479	NO_FOOTNOTES		0	
2382	45 N.D. 561	NO_FOOTNOTES		0	
2383	45 N.D. 456	NO_FOOTNOTES		0	
2384	45 N.D. 437	NO_FOOTNOTES		0	
2385	45 N.D. 492	NO_FOOTNOTES		0	
2386	45 N.D. 540	NO_FOOTNOTES		0	
2387	45 N.D. 451	NO_FOOTNOTES		0	
2388	46 N.D. 307	NO_FOOTNOTES		0	
2389	45 N.D. 497	NO_FOOTNOTES		0	
2390	45 N.D. 555	NO_FOOTNOTES		0	
2391	45 N.D. 549	NO_FOOTNOTES		0	
2392	45 N.D. 568	NO_FOOTNOTES		0	
2393	45 N.D. 600	NO_FOOTNOTES		0	
2394	45 N.D. 503	NO_FOOTNOTES		0	
2395	45 N.D. 581	NO_FOOTNOTES		0	
2396	45 N.D. 516	NO_FOOTNOTES		0	
2397	46 N.D. 1	NO_FOOTNOTES		0	
2398	46 N.D. 10	NO_FOOTNOTES		0	
2399	45 N.D. 627	NO_FOOTNOTES		0	
2400	46 N.D. 26	NO_FOOTNOTES		0	
2401	45 N.D. 619	NO_FOOTNOTES		0	
2402	46 N.D. 41	NO_FOOTNOTES		0	
2403	46 N.D. 58	NO_FOOTNOTES		0	
2404	46 N.D. 44	NO_FOOTNOTES		0	
2405	46 N.D. 313	NO_FOOTNOTES		0	
2406	46 N.D. 51	NO_FOOTNOTES		0	
2407	46 N.D. 337	NO_FOOTNOTES		0	
2408	46 N.D. 380	NO_FOOTNOTES		0	
2409	46 N.D. 62	NO_FOOTNOTES		0	
2410	46 N.D. 369	NO_FOOTNOTES		0	
2411	46 N.D. 363	NO_FOOTNOTES		0	
2412	46 N.D. 376	NO_FOOTNOTES		0	
2413	46 N.D. 67	NO_FOOTNOTES		0	
2414	46 N.D. 456	NO_FOOTNOTES		0	
2415	46 N.D. 340	NO_FOOTNOTES		0	
2416	46 N.D. 330	NO_FOOTNOTES		0	
2417	46 N.D. 348	NO_FOOTNOTES		0	
2418	46 N.D. 75	NO_FOOTNOTES		0	
2419	46 N.D. 130	NO_FOOTNOTES		0	
2420	46 N.D. 353	NO_FOOTNOTES		0	
2421	46 N.D. 579	NO_FOOTNOTES		0	
2422	46 N.D. 344	NO_FOOTNOTES		0	
2423	46 N.D. 395	NO_FOOTNOTES		0	
2424	46 N.D. 410	NO_FOOTNOTES		0	
2425	46 N.D. 399	NO_FOOTNOTES		0	
2426	46 N.D. 459	NO_FOOTNOTES		0	
2427	46 N.D. 580	NO_FOOTNOTES		0	
2428	46 N.D. 450	NO_FOOTNOTES		0	
2429	46 N.D. 430	NO_FOOTNOTES		0	
2430	46 N.D. 106	NO_FOOTNOTES		0	
2431	46 N.D. 561	NO_FOOTNOTES		0	
2432	46 N.D. 558	NO_FOOTNOTES		0	
2433	46 N.D. 535	NO_FOOTNOTES		0	
2434	46 N.D. 133	NO_FOOTNOTES		0	
2435	46 N.D. 548	NO_FOOTNOTES		0	
2436	46 N.D. 167	NO_FOOTNOTES		0	
2437	46 N.D. 551	NO_FOOTNOTES		0	
2438	46 N.D. 402	NO_FOOTNOTES		0	
2439	46 N.D. 418	NO_FOOTNOTES		0	
2440	46 N.D. 602	NO_FOOTNOTES		0	
2441	46 N.D. 177	NO_FOOTNOTES		0	
2442	46 N.D. 113	NO_FOOTNOTES		0	
2443	46 N.D. 564	NO_FOOTNOTES		0	
2444	46 N.D. 147	NO_FOOTNOTES		0	
2445	46 N.D. 192	NO_FOOTNOTES		0	
2446	47 N.D. 1	NO_FOOTNOTES		0	
2447	46 N.D. 588	NO_FOOTNOTES		0	
2448	46 N.D. 203	NO_FOOTNOTES		0	
2449	46 N.D. 125	NO_FOOTNOTES		0	
2450	46 N.D. 162	NO_FOOTNOTES		0	
2451	46 N.D. 184	NO_FOOTNOTES		0	
2452	46 N.D. 201	NO_FOOTNOTES		0	
2453	46 N.D. 631	NO_FOOTNOTES		0	
2454	46 N.D. 220	NO_FOOTNOTES		0	
2455	46 N.D. 180	NO_FOOTNOTES		0	
2456	46 N.D. 611	NO_FOOTNOTES		0	
2457	46 N.D. 646	NO_FOOTNOTES		0	
2458	46 N.D. 582	NO_FOOTNOTES		0	
2459	46 N.D. 606	NO_FOOTNOTES		0	
2460	46 N.D. 229	NO_FOOTNOTES		0	
2461	46 N.D. 215	NO_FOOTNOTES		0	
2462	47 N.D. 132	NO_FOOTNOTES		0	
2463	47 N.D. 55	NO_FOOTNOTES		0	
2464	47 N.D. 100	NO_FOOTNOTES		0	
2465	47 N.D. 111	NO_FOOTNOTES		0	
2466	47 N.D. 157	NO_FOOTNOTES		0	
2467	47 N.D. 223	NO_FOOTNOTES		0	
2468	47 N.D. 196	NO_FOOTNOTES		0	
2469	47 N.D. 126	NO_FOOTNOTES		0	
2470	47 N.D. 228	NO_FOOTNOTES		0	
2471	47 N.D. 235	NO_FOOTNOTES		0	
2472	47 N.D. 17	NO_FOOTNOTES		0	
2473	47 N.D. 266	NO_FOOTNOTES		0	
2474	47 N.D. 275	NO_FOOTNOTES		0	
2475	47 N.D. 179	NO_FOOTNOTES		0	
2476	46 N.D. 620	NO_FOOTNOTES		0	
2477	47 N.D. 210	NO_FOOTNOTES		0	
2478	47 N.D. 296	NO_FOOTNOTES		0	
2479	47 N.D. 284	NO_FOOTNOTES		0	
2480	47 N.D. 146	NO_FOOTNOTES		0	
2481	47 N.D. 88	NO_FOOTNOTES		0	
2482	47 N.D. 39	NO_FOOTNOTES		0	
2483	47 N.D. 64	NO_FOOTNOTES		0	
2484	47 N.D. 49	NO_FOOTNOTES		0	
2485	47 N.D. 174	NO_FOOTNOTES		0	
2486	47 N.D. 194	NO_FOOTNOTES		0	
2487	47 N.D. 58	NO_FOOTNOTES		0	
2488	47 N.D. 123	NO_FOOTNOTES		0	
2489	47 N.D. 203	NO_FOOTNOTES		0	
2490	46 N.D. 79	NO_FOOTNOTES		0	
2491	47 N.D. 137	NO_FOOTNOTES		0	
2492	48 N.D. 10	NO_FOOTNOTES		0	
2493	48 N.D. 1	NO_FOOTNOTES		0	
2494	47 N.D. 308	NO_FOOTNOTES		0	
2495	47 N.D. 304	NO_FOOTNOTES		0	
2496	47 N.D. 301	NO_FOOTNOTES		0	
2497	48 N.D. 60	NO_FOOTNOTES		0	
2498	48 N.D. 68	NO_FOOTNOTES		0	
2499	48 N.D. 38	NO_FOOTNOTES		0	
2500	47 N.D. 237	NO_FOOTNOTES		0	
2501	47 N.D. 397	NO_FOOTNOTES		0	
2502	47 N.D. 561	NO_FOOTNOTES		0	
2503	47 N.D. 297	NO_FOOTNOTES		0	
2504	47 N.D. 368	NO_FOOTNOTES		0	
2505	48 N.D. 44	NO_FOOTNOTES		0	
2506	47 N.D. 393	NO_FOOTNOTES		0	
2507	47 N.D. 217	NO_FOOTNOTES		0	
2508	47 N.D. 389	NO_FOOTNOTES		0	
2509	47 N.D. 425	NO_FOOTNOTES		0	
2510	47 N.D. 416	MISSING	lettered	0	a1  Rehearing denied April 19, 1921.
2511	47 N.D. 402	NO_FOOTNOTES		0	
2512	47 N.D. 314	NO_FOOTNOTES		0	
2513	47 N.D. 434	NO_FOOTNOTES		0	
2514	47 N.D. 444	NO_FOOTNOTES		0	
2515	47 N.D. 479	NO_FOOTNOTES		0	
2516	47 N.D. 489	NO_FOOTNOTES		0	
2517	47 N.D. 482	NO_FOOTNOTES		0	
2518	47 N.D. 535	NO_FOOTNOTES		0	
2519	47 N.D. 523	NO_FOOTNOTES		0	
2520	47 N.D. 468	NO_FOOTNOTES		0	
2521	47 N.D. 454	NO_FOOTNOTES		0	
2522	47 N.D. 538	NO_FOOTNOTES		0	
2523	47 N.D. 544	NO_FOOTNOTES		0	
2524	48 N.D. 42	NO_FOOTNOTES		0	
