volume	opinion_id	primary_citation	db_name	opinion_text_title	wl_doc_caption	doc_path
78	10881	78 N.D. 10	In re McIntyre's Estate. Weiss v. Stormon	In Re McIntyre's Estate	In re McINTYRE’S ESTATE. WEISS et al. v. STORMON et al. No. 7202. |	/Users/jerod/refs/nd/opin/N.D./78/0010-In-re-McIntyre's-Estate.doc
